frame,frame,y,x,bottom,right,class,class_str,score,,,scoress,,,frame,,tem,,,Emotion
1835,1835,0.13104486,0.06124279,0.96987915,0.97511554,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.2211624,,,,,,1835,,,,,
1836,1836,0.29600307,0.004737854,0.9422252,0.30146778,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2588684,,,,,,1836,,,,,
1837,1837,0.12930244,0.062360883,0.9706549,0.976143,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.21980152,,,,,,1837,,,,,
1838,1838,0.29628956,0.004571244,0.94296074,0.30162936,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25882292,,,,,,1838,,,,,
1839,1839,0.12930328,0.06219706,0.97075754,0.9763261,5,97.8 - Up temp/97.8- Lower temp/97.8-Nose,0.22153027,,,,,,1839,,,,,
1840,1840,0.29676372,0.004634291,0.9424636,0.3013203,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23256999,,,,,,1840,,,,,
1841,1841,0.2956678,0.00442113,0.9429972,0.30171782,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22747627,,,,,,1841,,,,,
1842,1842,0.29524463,0.004603937,0.942308,0.30185062,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23315416,,,,,,1842,,,,,
1843,1843,0.29528716,0.004748717,0.9422662,0.3019005,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23623855,,,,,,1843,,,,,
1844,1844,0.29620528,0.003453016,0.9440025,0.30233115,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.27276486,,,,,,1844,,,,,
1845,1845,0.3532202,0.6170656,0.647949,0.7030255,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.2502822,,,,,,1845,,,,,
1846,1846,0.29729635,0.002771512,0.9439449,0.30301225,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.27816036,,,,,,1846,,,,,
1847,1847,0.35356238,0.61815786,0.6482649,0.70350266,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.2501785,,,,,,1847,,,,,
1848,1848,0.29760167,0.002565935,0.9443053,0.30310017,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.26599053,,,,,,1848,,,,,
1849,1849,0.35427207,0.61793417,0.6477043,0.70387083,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.24028154,,,,,,1849,,,,,
1850,1850,0.29780838,0.0026481,0.9439465,0.30300015,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2660449,,,,,,1850,,,,,
1851,1851,0.3542003,0.6173266,0.64783543,0.7036983,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.23920752,,,,,,1851,,,,,
1852,1852,0.014379352,0.6410736,0.67294693,0.81480825,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.47603554,,,,,,1852,,,,,
1853,1853,0.37279326,0.61974585,0.6494389,0.7159635,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.34511405,,,,,,1853,,,,,
1854,1854,0.29784548,0.002852947,0.94362175,0.30278584,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.27297008,,,,,,1854,,,,,
1855,1855,0.015355647,0.6431955,0.6724936,0.81332374,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.45150426,,,,,,1855,,,,,
1856,1856,0.37184787,0.6203519,0.6497377,0.71576285,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3674154,,,,,,1856,,,,,
1857,1857,0.29790688,0.002814606,0.9435123,0.30275816,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2677215,,,,,,1857,,,,,
1858,1858,0.012499332,0.6348482,0.67394626,0.81971043,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5398772,,,,,,1858,,,,,
1859,1859,0.29758674,0.002475932,0.9430484,0.30292088,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2537035,,,,,,1859,,,,,
1860,1860,0.011672467,0.633633,0.6741979,0.82110417,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.566434,,,,,,1860,,,,,
1861,1861,0.29754406,0.002425611,0.94297,0.3029321,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.24994226,,,,,,1861,,,,,
1862,1862,0.021931857,0.67571306,0.6546366,0.8239112,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.38582262,,,,,,1862,,,,,
1863,1863,0.2962959,0.00293538,0.9424579,0.3025536,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2547898,,,,,,1863,,,,,
1864,1864,0.022646934,0.6754777,0.6540743,0.8244459,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.40288797,,,,,,1864,,,,,
1865,1865,0.29624072,0.002934009,0.9423677,0.30244634,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25233123,,,,,,1865,,,,,
1866,1866,0.022708446,0.67600965,0.6544876,0.8262632,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.37816948,,,,,,1866,,,,,
1867,1867,0.2959735,0.003150761,0.9418638,0.30223018,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2766228,,,,,,1867,,,,,
1868,1868,0.022957504,0.6762053,0.65439534,0.82655525,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3657585,,,,,,1868,,,,,
1869,1869,0.29586476,0.003128901,0.9433474,0.302337,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2851911,,,,,,1869,,,,,
1870,1870,0.025773168,0.6830766,0.6706729,0.819458,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.39391753,,,,,,1870,,,,,
1871,1871,0.29616064,0.003355786,0.9446896,0.30206972,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2937415,,,,,,1871,,,,,
1872,1872,0.025750846,0.6832559,0.6705191,0.8196378,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.38928914,,,,,,1872,,,,,
1873,1873,0.29628852,0.003253639,0.9447663,0.30209932,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2912306,,,,,,1873,,,,,
1874,1874,0.027024984,0.6833916,0.67030543,0.8200079,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.38290316,,,,,,1874,,,,,
1875,1875,0.2961997,0.003203422,0.94465387,0.3020178,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.28409278,,,,,,1875,,,,,
1876,1876,0.027161658,0.68329483,0.6702574,0.82024246,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.38538533,,,,,,1876,,,,,
1877,1877,0.29629278,0.003329888,0.9448236,0.3019929,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2810965,,,,,,1877,,,,,
1878,1878,0.024081886,0.68354875,0.6780344,0.8324985,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.352562,,,,,,1878,,,,,
1879,1879,0.29726648,0.003257558,0.9450946,0.30206376,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2559624,,,,,,1879,,,,,
1880,1880,0.024154752,0.68347484,0.6777762,0.8323278,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3438391,,,,,,1880,,,,,
1881,1881,0.29710576,0.003311947,0.94479096,0.3020264,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25590214,,,,,,1881,,,,,
1882,1882,0.021346658,0.683399,0.6788962,0.83332115,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3564497,,,,,,1882,,,,,
1883,1883,0.2962597,0.003470331,0.9429681,0.30168885,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25654137,,,,,,1883,,,,,
1884,1884,0.02095741,0.6834187,0.6788453,0.8334524,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.35631466,,,,,,1884,,,,,
1885,1885,0.29640195,0.003260613,0.94301784,0.30185524,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25495112,,,,,,1885,,,,,
1886,1886,0.015803069,0.6848496,0.6820861,0.8246236,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.43486628,,,,,,1886,,,,,
1887,1887,0.29616413,0.00283359,0.9431406,0.30254656,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2409832,,,,,,1887,,,,,
1888,1888,0.013490319,0.6852822,0.6829461,0.82471865,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.42865768,,,,,,1888,,,,,
1889,1889,0.29584888,0.002629891,0.9415984,0.30239302,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2269731,,,,,,1889,,,,,
1890,1890,0.007674336,0.69100726,0.6862676,0.827703,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5028909,,,,,,1890,,,,,
1891,1891,0.29648858,0.002578676,0.9420609,0.30244854,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22235909,,,,,,1891,,,,,
1892,1892,0.00829941,0.6916246,0.68631077,0.82744914,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5071034,,,,,,1892,,,,,
1893,1893,0.29647803,0.002868131,0.94188845,0.30252874,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.222107,,,,,,1893,,,,,
1894,1894,0.010312617,0.69472206,0.6812233,0.8263782,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.32014087,,,,,,1894,,,,,
1895,1895,0.29662946,0.002215117,0.94564474,0.30264837,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2323933,,,,,,1895,,,,,
1896,1896,0.01004979,0.69476694,0.6811962,0.82637304,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.31767684,,,,,,1896,,,,,
1897,1897,0.29665452,0.002202973,0.9456056,0.3028087,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23258598,,,,,,1897,,,,,
1898,1898,0.010194689,0.69430864,0.68124557,0.8267242,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3259848,,,,,,1898,,,,,
1899,1899,0.2970612,0.001929253,0.94677174,0.3030881,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21368442,,,,,,1899,,,,,
1900,1900,0.0100981,0.6941812,0.6808915,0.8269578,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.32207647,,,,,,1900,,,,,
1901,1901,0.29710084,0.001875818,0.9471447,0.3032089,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21252994,,,,,,1901,,,,,
1902,1902,0.2960392,0.001842082,0.9473196,0.30319527,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22389697,,,,,,1902,,,,,
1903,1903,0.012335837,0.6969006,0.673033,0.8307167,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.2031546,,,,,,1903,,,,,
1904,1904,0.29641107,0.001757309,0.94851065,0.3033024,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2204743,,,,,,1904,,,,,
1905,1905,0.012390435,0.69715613,0.6722037,0.83085495,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.2009718,,,,,,1905,,,,,
1906,1906,0.005493552,0.6963767,0.6773344,0.82663524,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.26252508,,,,,,1906,,,,,
1907,1907,0.2955076,0.0026218,0.9434784,0.30230823,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21743113,,,,,,1907,,,,,
1908,1908,0.006620228,0.69628996,0.6753413,0.825496,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.2709965,,,,,,1908,,,,,
1909,1909,0.29546848,0.002664685,0.9433222,0.30222902,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21403734,,,,,,1909,,,,,
1910,1910,0.2955545,0.00309439,0.94261277,0.30250466,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21530914,,,,,,1910,,,,,
1911,1911,0.29544225,0.003052086,0.94273484,0.3025103,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21712078,,,,,,1911,,,,,
1912,1912,0.29033378,0.012631401,0.9070709,0.280635,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22250757,,,,,,1912,,,,,
1913,1913,0.29053628,0.012981564,0.9055939,0.28048128,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22438549,,,,,,1913,,,,,
1914,1914,0.29523727,0.002250761,0.94334984,0.30365786,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.24160197,,,,,,1914,,,,,
1915,1915,0.29532722,0.002236575,0.9430449,0.30363104,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23870751,,,,,,1915,,,,,
1916,1916,0.29531437,0.002400741,0.9427721,0.30343795,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23462692,,,,,,1916,,,,,
1917,1917,0.2953576,0.002376452,0.9426558,0.30347127,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23011555,,,,,,1917,,,,,
1918,1918,0.2909648,0.012422025,0.9022788,0.28002954,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21787478,,,,,,1918,,,,,
1919,1919,0.2911201,0.012627825,0.90146655,0.2798534,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21796192,,,,,,1919,,,,,
1920,1920,0.29079908,0.012704879,0.90195066,0.28004837,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21935406,,,,,,1920,,,,,
1921,1921,0.29084617,0.01278995,0.9004161,0.2800017,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21839614,,,,,,1921,,,,,
1922,1922,0.29103208,0.013351858,0.90533304,0.2800311,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22559448,,,,,,1922,,,,,
1923,1923,0.29138085,0.013924807,0.9022807,0.28006896,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22082627,,,,,,1923,,,,,
1924,1924,0.2912407,0.014059812,0.9040532,0.28015578,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22870114,,,,,,1924,,,,,
1925,1925,0.29122695,0.014061749,0.9075484,0.28045678,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2318847,,,,,,1925,,,,,
1926,1926,0.29131964,0.013928071,0.89980316,0.28014076,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.24079517,,,,,,1926,,,,,
1927,1927,0.2949025,0.003310472,0.93873984,0.3020733,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23337255,,,,,,1927,,,,,
1928,1928,0.2949557,0.003992513,0.9394764,0.30210435,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22423361,,,,,,1928,,,,,
1929,1929,0.2942035,0.003675312,0.9419882,0.30286586,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23361416,,,,,,1929,,,,,
1930,1930,0.29482928,0.004176468,0.9398279,0.30244774,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.24867927,,,,,,1930,,,,,
1931,1931,0.2950413,0.00410752,0.93959427,0.30256832,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23743686,,,,,,1931,,,,,
1932,1932,0.2947738,0.003864288,0.9412036,0.30266467,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22771913,,,,,,1932,,,,,
1933,1933,0.29478917,0.004072383,0.9405949,0.30257618,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23112836,,,,,,1933,,,,,
1934,1934,0.2962166,0.003833666,0.9400933,0.30277503,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.254367,,,,,,1934,,,,,
1935,1935,0.2961535,0.003715351,0.93952805,0.30271345,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2534379,,,,,,1935,,,,,
1936,1936,0.29550493,0.003226534,0.93854606,0.30280483,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23775832,,,,,,1936,,,,,
1937,1937,0.29537055,0.003111094,0.93842506,0.3023616,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2288415,,,,,,1937,,,,,
1938,1938,0.29097664,0.013976365,0.89028597,0.2796774,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.20409742,,,,,,1938,,,,,
1939,1939,0.29073688,0.013924897,0.8937137,0.2796345,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.20437457,,,,,,1939,,,,,
1940,1940,0.29072887,0.013932183,0.893495,0.27962875,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.20440301,,,,,,1940,,,,,
1941,1941,0.09431794,0.37962848,0.4682376,0.6080859,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50831,,,,,,1941,,,,,
1942,1942,0.09429897,0.37964728,0.4681357,0.6080916,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.5066786,,,,,,1942,,,,,
1943,1943,0.09428178,0.37965834,0.46813738,0.6080906,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50555086,,,,,,1943,,,,,
1944,1944,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1944,,,,,
1945,1945,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1945,,,,,
1946,1946,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1946,,,,,
1947,1947,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1947,,,,,
1948,1948,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1948,,,,,
1949,1949,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1949,,,,,
1950,1950,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1950,,,,,
1951,1951,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1951,,,,,
1952,1952,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1952,,,,,
1953,1953,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1953,,,,,
1954,1954,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1954,,,,,
1955,1955,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1955,,,,,
1956,1956,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1956,,,,,
1957,1957,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1957,,,,,
1958,1958,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1958,,,,,
1959,1959,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1959,,,,,
1960,1960,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1960,,,,,
1961,1961,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1961,,,,,
1962,1962,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1962,,,,,
1963,1963,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1963,,,,,
1964,1964,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1964,,,,,
1965,1965,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1965,,,,,
1966,1966,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1966,,,,,
1967,1967,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1967,,,,,
1968,1968,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1968,,,,,
1969,1969,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1969,,,,,
1970,1970,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1970,,,,,
1971,1971,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1971,,,,,
1972,1972,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1972,,,,,
1973,1973,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1973,,,,,
1974,1974,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1974,,,,,
1975,1975,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1975,,,,,
1976,1976,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1976,,,,,
1977,1977,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1977,,,,,
1978,1978,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,,,,1978,,,,,
1979,1979,0.09390959,0.3790092,0.4678389,0.60826,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55909914,,,,,,1979,,,,,
1980,1980,0.093902454,0.37899497,0.467857,0.60825837,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.5598696,,,,,,1980,,,,,
1981,1981,0.09390618,0.3790143,0.46780634,0.60825735,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.5588542,,,,,,1981,,,,,
1982,1982,0.09390555,0.37902686,0.4678018,0.6082615,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55856943,,,,,,1982,,,,,
1983,1983,0.09390667,0.3790281,0.46780726,0.6082593,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.5584626,,,,,,1983,,,,,
1984,1984,0.09390649,0.3790281,0.46780726,0.6082593,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.5584839,,,,,,1984,,,,,
1985,1985,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,1985,,,,,
1986,1986,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,1986,,,,,
1987,1987,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,1987,,,,,
1988,1988,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,1988,,,,,
1989,1989,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.5584568,,,,,,1989,,,,,
1990,1990,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.5584568,,,,,,1990,,,,,
1991,1991,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,1991,,,,,
1992,1992,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,1992,,,,,
1993,1993,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,1993,,,,,
1994,1994,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,1994,,,,,
1995,1995,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,1995,,,,,
1996,1996,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,1996,,,,,
1997,1997,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,1997,,,,,
1998,1998,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,1998,,,,,
1999,1999,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,1999,,,,,
2000,2000,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,2000,,,,,
2001,2001,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,2001,,,,,
2002,2002,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,2002,,,,,
2003,2003,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,2003,,,,,
2004,2004,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,2004,,,,,
2005,2005,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,2005,,,,,
2006,2006,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,2006,,,,,
2007,2007,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,2007,,,,,
2008,2008,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,2008,,,,,
2009,2009,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,2009,,,,,
2010,2010,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,2010,,,,,
2011,2011,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,,,,2011,,,,,
